language,dataset_name,sample_id,canonical_label,raw_utterance_text,normalized_utterance_text,english_gloss,lexical_domain_tag,split,include_flag,exclusion_reason
Quechua,quechua,audios/15685.wav,excluded,Chinchiru llaqta warmikunaqa munay muntirakunawan churakun,chinchiru llaqta warmikunaqa munay muntirakunawan churakun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15686.wav,normal,T'ipanawan allinta mantunniykita t´ipay,t'ipanawan allinta mantunniykita t ́ipay,NA,other,test,1,
Quechua,quechua,audios/15687.wav,normal,Ichaqa mamay huch’uylla,ichaqa mamay huch’uylla,NA,other,test,1,
Quechua,quechua,audios/15688.wav,excluded,Mayukunan ch'uya karan,mayukunan ch'uya karan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15689.wav,emergency,Chay wallpakunata puñuchiy,chay wallpakunata puñuchiy,NA,other,test,1,
Quechua,quechua,audios/15690.wav,normal,Manan kusichu  mana chalwayuq qochaman riyqa huk larupitaq ashkha challwayuq qocha kan chayqa.,manan kusichu mana chalwayuq qochaman riyqa huk larupitaq ashkha challwayuq qocha kan chayqa.,NA,other,test,1,
Quechua,quechua,audios/15691.wav,emergency,Wachakuq warmikunallan mana kachiyuqtaqa mikhunku,wachakuq warmikunallan mana kachiyuqtaqa mikhunku,NA,other,test,1,
Quechua,quechua,audios/15692.wav,excluded,Ch´oqhoy qhepamanqa manan toqayninchistaqa millp´unanchischu thoqananchismi chaymanta sarunanchis,ch ́oqhoy qhepamanqa manan toqayninchistaqa millp ́unanchischu thoqananchismi chaymanta sarunanchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15693.wav,normal,Q´oncha,q ́oncha,NA,other,test,1,
Quechua,quechua,audios/15694.wav,emergency,Kayqa sapa ishkay p'unchawmi kaqlla ruwakun,kayqa sapa ishkay p'unchawmi kaqlla ruwakun,NA,other,test,1,
Quechua,quechua,audios/15695.wav,excluded,Kay qhelqataqa manan noqachu ruwarani yanqan tumpawashanku,kay qhelqataqa manan noqachu ruwarani yanqan tumpawashanku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15696.wav,excluded,Runaq aswan kusikuyninpiqa sumaq kaymi.,runaq aswan kusikuyninpiqa sumaq kaymi.,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15697.wav,normal,Noqanchis Telita qhawashanchis,noqanchis telita qhawashanchis,NA,other,test,1,
Quechua,quechua,audios/15698.wav,excluded,Pelotata hayt’arani,pelotata hayt’arani,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15699.wav,excluded,Paqarinmi suchikunata challwaq risunchis,paqarinmi suchikunata challwaq risunchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15700.wav,normal,Pay waka michiqmi,pay waka michiqmi,NA,other,train,1,
Quechua,quechua,audios/15701.wav,normal,Runtu,runtu,NA,other,test,1,
Quechua,quechua,audios/15702.wav,excluded,Qarqusqa,qarqusqa,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15703.wav,emergency,Chuchu,chuchu,NA,other,test,1,
Quechua,quechua,audios/15704.wav,excluded,Huk suwan wasimasiyta qatimusqa,huk suwan wasimasiyta qatimusqa,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15705.wav,normal,Qan killata rikushanki,qan killata rikushanki,NA,other,test,1,
Quechua,quechua,audios/15706.wav,normal,Kiru,kiru,NA,other,test,1,
Quechua,quechua,audios/15707.wav,excluded,"Ima sasachakuypas atikullanmi, ichaqa wañuyllan mana atikunchu","ima sasachakuypas atikullanmi, ichaqa wañuyllan mana atikunchu",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15708.wav,normal,Khaska,khaska,NA,other,test,1,
Quechua,quechua,audios/15709.wav,excluded,Rurukuna,rurukuna,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15710.wav,normal,Iphu parachaqa chakrakunata munayta wiñachin,iphu parachaqa chakrakunata munayta wiñachin,NA,other,test,1,
Quechua,quechua,audios/15711.wav,excluded,Manarami mana sasa ashkha runapi infección  hap´iyta yachaykuchu,manarami mana sasa ashkha runapi infección hap ́iyta yachaykuchu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15712.wav,emergency,Alqoqa kanikuspan tuta runata muyurin,alqoqa kanikuspan tuta runata muyurin,NA,other,train,1,
Quechua,quechua,audios/15713.wav,excluded,Rurunninchisqa ashkha sankhachayyqkunan,rurunninchisqa ashkha sankhachayyqkunan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15714.wav,excluded,Vacunakunaqa onqoymantan hark'awanchis,vacunakunaqa onqoymantan hark'awanchis,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15715.wav,excluded,Sarata t'ipispaqa markapin waqaychana,sarata t'ipispaqa markapin waqaychana,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15716.wav,emergency,Kay uraskamachu ch’achara umantin kanki,kay uraskamachu ch’achara umantin kanki,NA,other,test,1,
Quechua,quechua,audios/15717.wav,excluded,Saraqa hank'api hinallataq mut'ipi mikhukun,saraqa hank'api hinallataq mut'ipi mikhukun,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15718.wav,normal,Nisqanmanhina,nisqanmanhina,NA,other,test,1,
Quechua,quechua,audios/15719.wav,normal,Ñak´ariy,ñak ́ariy,NA,other,dev,1,
Quechua,quechua,audios/15720.wav,excluded,Much’asqayrayku kusikun,much’asqayrayku kusikun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15721.wav,normal,Pay orqomanta wasinkama rinqan,pay orqomanta wasinkama rinqan,NA,other,test,1,
Quechua,quechua,audios/15722.wav,normal,Noqa qoyllurta rikuni,noqa qoyllurta rikuni,NA,other,train,1,
Quechua,quechua,audios/15723.wav,excluded,Ch’unchull khipuwanmi chay runaqa wañuran,ch’unchull khipuwanmi chay runaqa wañuran,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15724.wav,emergency,Ch’usiq qapariptinqa ima llakipas kallanpunim,ch’usiq qapariptinqa ima llakipas kallanpunim,NA,other,test,1,
Quechua,quechua,audios/15725.wav,excluded,Kusi kusichaqa parananpaqmi uraykamun,kusi kusichaqa parananpaqmi uraykamun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15726.wav,excluded,Kiruy nanawan,kiruy nanawan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15727.wav,normal,Waqayuspan ripun,waqayuspan ripun,NA,other,train,1,
Quechua,quechua,audios/15728.wav,emergency,Hucha,hucha,NA,other,train,1,
Quechua,quechua,audios/15729.wav,normal,Respetuwan,respetuwan,NA,other,dev,1,
Quechua,quechua,audios/15730.wav,excluded,Chay t’oqo hatun waraykitaqa amaña churakuychu.,chay t’oqo hatun waraykitaqa amaña churakuychu.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15731.wav,normal,Kay uywaqa mana ashka millmayuqmi,kay uywaqa mana ashka millmayuqmi,NA,other,test,1,
Quechua,quechua,audios/15732.wav,emergency,Mosqhoyninchis wakchayan sichus kikillanta ruwanchis.,mosqhoyninchis wakchayan sichus kikillanta ruwanchis.,NA,other,dev,1,
Quechua,quechua,audios/15733.wav,excluded,Mach'aqllaña runakunapaqa chawpi kawsayninmi tukukapun,mach'aqllaña runakunapaqa chawpi kawsayninmi tukukapun,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15734.wav,excluded,Pedron llank’ashan,pedron llank’ashan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15735.wav,excluded,Thutayay,thutayay,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15736.wav,normal,Sichus runa mana ayllunwan unay kan chayqa manan allin runachu kan.,sichus runa mana ayllunwan unay kan chayqa manan allin runachu kan.,NA,other,test,1,
Quechua,quechua,audios/15737.wav,emergency,Apu,apu,NA,other,test,1,
Quechua,quechua,audios/15738.wav,excluded,Imaymanatan llapan atisqayta ruwashani mana nishuta oqllarunaypaq.,imaymanatan llapan atisqayta ruwashani mana nishuta oqllarunaypaq.,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15739.wav,normal,Sara qarpanapaqqa yarqhanta unuta pusamusunchis,sara qarpanapaqqa yarqhanta unuta pusamusunchis,NA,other,test,1,
Quechua,quechua,audios/15740.wav,normal,"Allin ruwayqa mati unupi mishk´ihinan; pisi kaqtinpas, llapan mishk´imanmi tukuchin.","allin ruwayqa mati unupi mishk ́ihinan; pisi kaqtinpas, llapan mishk ́imanmi tukuchin.",NA,other,test,1,
Quechua,quechua,audios/15741.wav,emergency,Maqaytan munawanchis,maqaytan munawanchis,NA,other,train,1,
Quechua,quechua,audios/15742.wav,normal,Qan layqan kanki,qan layqan kanki,NA,other,test,1,
Quechua,quechua,audios/15743.wav,excluded,Nanay,nanay,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15744.wav,emergency,Apu,apu,NA,other,test,1,
Quechua,quechua,audios/15745.wav,normal,Ayataqa nishuta waqayuspan aparqapunku,ayataqa nishuta waqayuspan aparqapunku,NA,other,test,1,
Quechua,quechua,audios/15746.wav,normal,Wak asna api p’ukupi kashan,wak asna api p’ukupi kashan,NA,other,test,1,
Quechua,quechua,audios/15747.wav,emergency,"Wawatataq chirirunman, llikllawan p´istuy","wawatataq chirirunman, llikllawan p ́istuy",NA,other,test,1,
Quechua,quechua,audios/15748.wav,emergency,Siphiyay,siphiyay,NA,other,test,1,
Quechua,quechua,audios/15749.wav,emergency,Thoqayniymi haya ima llakichá  hap'iwanqa,thoqayniymi haya ima llakichá hap'iwanqa,NA,other,test,1,
Quechua,quechua,audios/15750.wav,normal,Lloqlla,lloqlla,NA,other,test,1,
Quechua,quechua,audios/15751.wav,normal,Pay waq hatun wasipi tiyan,pay waq hatun wasipi tiyan,NA,other,test,1,
Quechua,quechua,audios/15752.wav,excluded,Chayaramuqtiykin kusisqa kashani,chayaramuqtiykin kusisqa kashani,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15753.wav,emergency,Runaqa wamp’upi huk llaqtamanta wak llaqtaman rin,runaqa wamp’upi huk llaqtamanta wak llaqtaman rin,NA,other,train,1,
Quechua,quechua,audios/15754.wav,normal,Paykunaqa noqawan tiyanku,paykunaqa noqawan tiyanku,NA,other,test,1,
Quechua,quechua,audios/15755.wav,excluded,Sikiypin pikiqa kaniruwaran,sikiypin pikiqa kaniruwaran,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15756.wav,normal,Qan chocolatita munanki,qan chocolatita munanki,NA,other,test,1,
Quechua,quechua,audios/15757.wav,emergency,Ashkha,ashkha,NA,other,train,1,
Quechua,quechua,audios/15758.wav,excluded,Teqtichiy,teqtichiy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15759.wav,normal,Noqaqa Kiswar Pampa ayllumanta kani,noqaqa kiswar pampa ayllumanta kani,NA,other,train,1,
Quechua,quechua,audios/15760.wav,normal,Qore,qore,NA,other,train,1,
Quechua,quechua,audios/15761.wav,excluded,Rodolfo wasipi  kashan,rodolfo wasipi kashan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15762.wav,excluded,Ninri,ninri,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15763.wav,normal,Pablopiwanmi hamusqa,pablopiwanmi hamusqa,NA,other,test,1,
Quechua,quechua,audios/15764.wav,normal,Taytayqa hatun qharin,taytayqa hatun qharin,NA,other,test,1,
Quechua,quechua,audios/15765.wav,normal,Ñawinchaytan paqarin yachachisqayki,ñawinchaytan paqarin yachachisqayki,NA,other,train,1,
Quechua,quechua,audios/15766.wav,normal,Maway,maway,NA,other,test,1,
Quechua,quechua,audios/15767.wav,excluded,Ichaqa puñuspaqa mana imata ruwaspan samanchis,ichaqa puñuspaqa mana imata ruwaspan samanchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15768.wav,excluded,Asnapa,asnapa,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15769.wav,normal,Aqha,aqha,NA,other,train,1,
Quechua,quechua,audios/15770.wav,normal,Qan qhelqayta munanki,qan qhelqayta munanki,NA,other,test,1,
Quechua,quechua,audios/15771.wav,normal,Qan akllayta atinki,qan akllayta atinki,NA,other,test,1,
Quechua,quechua,audios/15772.wav,excluded,Runaqa kusikuywanmi chakranta llank'an,runaqa kusikuywanmi chakranta llank'an,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15773.wav,emergency,Wawakunaqa abejaq mishk'intan orqomunku,wawakunaqa abejaq mishk'intan orqomunku,NA,other,test,1,
Quechua,quechua,audios/15774.wav,excluded,Ninri,ninri,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15775.wav,excluded,Wawqechayqa tenazawanmi makinta kanirachikun,wawqechayqa tenazawanmi makinta kanirachikun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15776.wav,excluded,Runakunaqa kallpawan otaq umalawan llank'aspapas pisipanchismi,runakunaqa kallpawan otaq umalawan llank'aspapas pisipanchismi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15777.wav,emergency,Manan imatapas qonchu,manan imatapas qonchu,NA,other,test,1,
Quechua,quechua,audios/15778.wav,emergency,K'uchunay,k'uchunay,NA,other,test,1,
Quechua,quechua,audios/15779.wav,emergency,Tarukaqa ñawin kichasqallan puñun,tarukaqa ñawin kichasqallan puñun,NA,other,test,1,
Quechua,quechua,audios/15780.wav,excluded,Qan sumaq harawikunata qhelqanki,qan sumaq harawikunata qhelqanki,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15781.wav,emergency,"Hanaq pachaqa wichaypi, nina rawraqtaq uraypi","hanaq pachaqa wichaypi, nina rawraqtaq uraypi",NA,other,test,1,
Quechua,quechua,audios/15782.wav,excluded,Ñankunapi tiyaq alqokuna manan mikhunata tarinkuchu hinaspa tulluyaspa wañupunku.,ñankunapi tiyaq alqokuna manan mikhunata tarinkuchu hinaspa tulluyaspa wañupunku.,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15783.wav,excluded,Kay rimaykunaq saphinta t'aqay,kay rimaykunaq saphinta t'aqay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15784.wav,emergency,Chhapchiy,chhapchiy,NA,other,test,1,
Quechua,quechua,audios/15785.wav,excluded,¿Imata chayraykipi tarpunki?,¿imata chayraykipi tarpunki?,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15786.wav,excluded,"Allin kawsaypaq llank´ayqa, kawsayman sumaq kaytan qon.","allin kawsaypaq llank ́ayqa, kawsayman sumaq kaytan qon.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15787.wav,emergency,Ch'oque,ch'oque,NA,other,test,1,
Quechua,quechua,audios/15788.wav,excluded,Puriqmasinchis Manuelqa allin sonqoyuqmi,puriqmasinchis manuelqa allin sonqoyuqmi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15789.wav,excluded,Pisqukunaqa raprankunapi rakhu hatun phuruyuq,pisqukunaqa raprankunapi rakhu hatun phuruyuq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15790.wav,excluded,Noqapiwanmi risun,noqapiwanmi risun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15791.wav,normal,imaymana k’irichiskunata Pakaychis,imaymana k’irichiskunata pakaychis,NA,other,test,1,
Quechua,quechua,audios/15792.wav,excluded,"Panay papa allayta yanaparuway, chaypiña watyata mikhusunchis","panay papa allayta yanaparuway, chaypiña watyata mikhusunchis",NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/15793.wav,excluded,Samp'a,samp'a,NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/15794.wav,excluded,Waynaqa wawqenwanmi ñut'upashan,waynaqa wawqenwanmi ñut'upashan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15795.wav,excluded,Toqro umaykiqa manan imatapas yuyanchu,toqro umaykiqa manan imatapas yuyanchu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15796.wav,normal,Qan killata rikushanki,qan killata rikushanki,NA,other,test,1,
Quechua,quechua,audios/15797.wav,normal,Kuchuna,kuchuna,NA,other,test,1,
Quechua,quechua,audios/15798.wav,normal,Mana qaywisqa lawa mankaqa tiyaruspa rupharunmanmi.,mana qaywisqa lawa mankaqa tiyaruspa rupharunmanmi.,NA,other,test,1,
Quechua,quechua,audios/15799.wav,excluded,"Ashkha ñawinchanaykichismi kashan, tutakamachá rikch´ankichis","ashkha ñawinchanaykichismi kashan, tutakamachá rikch ́ankichis",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15800.wav,excluded,"Maqanakuypi, mana allin kayqa ishkayninpin sasachay kashan.","maqanakuypi, mana allin kayqa ishkayninpin sasachay kashan.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15801.wav,excluded,Chaninchay,chaninchay,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15802.wav,emergency,Wirayay,wirayay,NA,other,test,1,
Quechua,quechua,audios/15803.wav,normal,Mana allin theqtichina kan,mana allin theqtichina kan,NA,other,train,1,
Quechua,quechua,audios/15804.wav,excluded,Pusaq killayuq wawaqa lat’akachanñan,pusaq killayuq wawaqa lat’akachanñan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15805.wav,excluded,Yupaykuna,yupaykuna,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15806.wav,normal,Chay mankapi wishlla kashan,chay mankapi wishlla kashan,NA,other,train,1,
Quechua,quechua,audios/15807.wav,emergency,Mamayki waqyamushasunki,mamayki waqyamushasunki,NA,other,test,1,
Quechua,quechua,audios/15808.wav,emergency,Chay ruwaynikiqa manan allinchu kashan,chay ruwaynikiqa manan allinchu kashan,NA,other,test,1,
Quechua,quechua,audios/15809.wav,excluded,Chay sumaq wasiqa hatun rumikunawan ruwasqan kashan,chay sumaq wasiqa hatun rumikunawan ruwasqan kashan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15810.wav,excluded,Mamaymi sumaq mikhunata wayk´un,mamaymi sumaq mikhunata wayk ́un,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15811.wav,excluded,Amaychura,amaychura,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15812.wav,normal,Rikuq,rikuq,NA,other,test,1,
Quechua,quechua,audios/15813.wav,excluded,Anta situwa killapi rimanku,anta situwa killapi rimanku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15814.wav,normal,Manchakuy khuyay qhepamanqa thakniyuq kayqa allinpunin.,manchakuy khuyay qhepamanqa thakniyuq kayqa allinpunin.,NA,other,test,1,
Quechua,quechua,audios/15815.wav,excluded,Qan paqo kanki,qan paqo kanki,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15816.wav,emergency,Paña makinpi k'illa kachqa,paña makinpi k'illa kachqa,NA,other,train,1,
Quechua,quechua,audios/15817.wav,emergency,Machaq,machaq,NA,other,test,1,
Quechua,quechua,audios/15818.wav,emergency,John sapallanmi kasqa khumpankuna turiyaqtinku.,john sapallanmi kasqa khumpankuna turiyaqtinku.,NA,other,test,1,
Quechua,quechua,audios/15819.wav,excluded,Waynasipas,waynasipas,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15820.wav,normal,Phatasqa mankapiqa manan unuqa takyanchu,phatasqa mankapiqa manan unuqa takyanchu,NA,other,test,1,
Quechua,quechua,audios/15821.wav,normal,Kay pachapiqa tukuy imapas kuyunmi,kay pachapiqa tukuy imapas kuyunmi,NA,other,test,1,
Quechua,quechua,audios/15822.wav,excluded,Ususinwan wayk´un,ususinwan wayk ́un,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/15823.wav,normal,Waqayuspan ripun,waqayuspan ripun,NA,other,train,1,
Quechua,quechua,audios/15824.wav,normal,Wiksa allin kayqa saphin llapan imapas allin kananpaq.,wiksa allin kayqa saphin llapan imapas allin kananpaq.,NA,other,test,1,
Quechua,quechua,audios/15825.wav,excluded,Aqhata apamuway,aqhata apamuway,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15826.wav,normal,Taytaypa makin llank’ananpaq,taytaypa makin llank’ananpaq,NA,other,test,1,
Quechua,quechua,audios/15827.wav,normal,T’eqway,t’eqway,NA,other,train,1,
Quechua,quechua,audios/15828.wav,excluded,Alqolla llapan kisuta mikhurqakapusqa.,alqolla llapan kisuta mikhurqakapusqa.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/15829.wav,normal,Llaqtaypi lisas kan,llaqtaypi lisas kan,NA,other,train,1,
